"","sampleId","siteId","labSplit","fieldSplit","customerAbbreviation","siteLongitude","siteLatitude","sampleDate","sampleType","sampleMethod","sampleMethodId","habitatName","habitatId","area","mesh","COMID","yr","sampleProp","tot_dens","richness","tot_abund","insect_dens","noninsect_dens","elev_m","elev_band","band_code","ecoCode","ecoName","insect_richness","noninsect_richness"
"2235",146298,3374,0.25,1,"UDWQ",-109.54704,39.18473,2010-08-26,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,2521124,2010,0.25,3270.27027027027,7,605,3232.43243243243,37.8378378378378,1922,"1800-2200 m",3,"20","Colorado Plateaus",6,1
"2236",124462,10232,1,1,"BLM-UT-Gran",-111.3553,37.8551,2004-06-02,"Benthic","Surber net",26,"Targeted Riffle","10",0.744,250,3277707,2004,1,513.440860215054,15,382,513.440860215054,0,1740,"1400-1800 m",2,"20","Colorado Plateaus",15,0
"2237",156372,22492,0.125,1,"UDWR-SLC",-111.2051,40.25104017,2014-10-04,"Benthic","Surber net",26,"Targeted Riffle","10",0.74,NA,11964787,2014,0.125,4227.02702702703,23,391,3902.7027027027,324.324324324324,2336,"2200-2600 m",4,"19","Wasatch and Uinta Mountains",19,4
"2238",155811,30696,0.1875,1,"BLM-AIM",-113.850258,39.696489,2015-06-12,"Benthic","Surber net",26,"Reachwide","8",1.023,NA,10682730,2015,0.1875,1564.02737047898,11,300,1506.67970022809,57.3476702508961,1494,"1400-1800 m",2,"13","Central Basin and Range",10,1
"2239",120243,18615,0.75,1,"USFS-R6-405",-111.5672,38.2028,2002-09-17,"Benthic","Surber net",26,"Targeted Riffle","10",0.093,250,4900935,2002,0.75,7842.29390681004,18,547,7827.95698924731,14.336917562724,2781,">2600 m",5,"19","Wasatch and Uinta Mountains",18,0
"2240",170216,12070,0.375,1,"NAMC",-113.18759,37.3998,2019-09-28,"Benthic","Surber net",26,"Targeted Riffle","10",0.74,NA,10023128,2019,0.375,2025.22522522523,14,562,2010.81081081081,14.4144144144144,1564,"1400-1800 m",2,"20","Colorado Plateaus",13,1
"2241",116933,10243,0.5,1,"BLM-UT-Gran",-111.3939,37.8117,2001-04-12,"Benthic","Surber net",26,"Targeted Riffle","10",0.744,500,3277801,2001,0.5,865.591397849462,14,322,862.903225806452,2.68817204301075,1717,"1400-1800 m",2,"20","Colorado Plateaus",13,1
"2242",150195,23823,0.25,1,"SLCWPRP",-111.718176,40.57068,2012-08-29,"Benthic","Kick net",16,"Targeted Riffle","10",0.744,NA,10389692,2012,0.25,3021.50537634409,14,562,3016.12903225806,5.37634408602151,2025,"1800-2200 m",3,"19","Wasatch and Uinta Mountains",14,0
"2243",129963,3310,0.25,1,"UDWQ",-111.49851,38.30901,2006-11-02,"Benthic","Hess net",13,"Targeted Riffle","10",0.3,500,4901355,2006,0.25,8706.66666666667,12,653,8133.33333333333,573.333333333333,2098,"1800-2200 m",3,"19","Wasatch and Uinta Mountains",10,2
"2244",164319,19205,0.6325,1,"BLM-AIM",-110.670834,39.621184,2017-06-06,"Benthic","Surber net",26,"Targeted Riffle","10",0.744,NA,3908211,2017,0.6325,1296.27268477198,2,610,1296.27268477198,0,1743,"1400-1800 m",2,"20","Colorado Plateaus",2,0
"2245",176884,3632,0.1563,1,"UDWQ",-112.3896179,38.33288956,2020-07-07,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,1214937,2020,0.1563,4409.39980287389,16,510,4409.39980287389,0,2982,">2600 m",5,"19","Wasatch and Uinta Mountains",16,0
"2246",153492,14596,0.1875,1,"USFS-R6-Ashl",-109.96436,40.87755,2014-09-02,"Benthic","Surber net",26,"Reachwide","8",1.02,NA,10039566,2014,0.1875,1584.3137254902,17,303,1542.48366013072,41.8300653594771,2891,">2600 m",5,"19","Wasatch and Uinta Mountains",14,3
"2247",151989,23822,1,1,"SLCWPRP",-111.811583,40.534111,2013-07-23,"Benthic","Kick net",16,"Targeted Riffle","10",1.12,NA,10389778,2013,1,392.857142857143,23,440,391.071428571429,1.78571428571429,1670,"1400-1800 m",2,"19","Wasatch and Uinta Mountains",22,1
"2248",150737,11910,0.125,1,"NAMC",-111.6105,41.7748,2013-09-06,"Benthic","Surber net",26,"Targeted Riffle","10",0.74,NA,664362,2013,0.125,7135.13513513513,17,660,3945.94594594595,3189.18918918919,1687,"1400-1800 m",2,"19","Wasatch and Uinta Mountains",13,4
"2249",171165,2808,0.25,1,"UDWQ",-111.87337,41.71316,2019-10-17,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,664486,2019,0.25,3572.97297297297,6,661,97.2972972972973,3475.67567567568,1352,"<1400 m",1,"13","Central Basin and Range",3,3
"2250",150189,3438,0.1875,1,"SLCWPRP",-111.6797222,40.57472222,2012-08-03,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,10389672,2012,0.1875,4000,16,555,3899.0990990991,100.900900900901,2344,"2200-2600 m",4,"19","Wasatch and Uinta Mountains",14,2
"2251",120146,2799,0.375,1,"UDWQ",-111.8897,41.6681,2002-09-24,"Benthic","Hess net",13,"Targeted Riffle","10",0.279,30,664666,2002,0.375,3794.50418160096,6,397,3536.43966547192,258.064516129032,1369,"<1400 m",1,"13","Central Basin and Range",2,4
"2252",150016,23204,0.0625,1,"USU-Crow",-111.1081739,40.24207184,2012-05-09,"Benthic","Surber net",26,"Targeted Riffle","10",0.84,NA,11964789,2012,0.0625,7676.19047619048,16,403,7676.19047619048,0,2419,"2200-2600 m",4,"19","Wasatch and Uinta Mountains",16,0
"2253",176892,2774,0.125,1,"UDWQ",-111.3535309,41.76570892,2020-08-31,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,4473427,2020,0.125,5891.89189189189,18,545,5502.7027027027,389.189189189189,2111,"1800-2200 m",3,"19","Wasatch and Uinta Mountains",15,3
"2254",164346,26425,0.25,1,"BLM-AIM",-109.32361,40.901151,2017-06-24,"Benthic","Surber net",26,"Targeted Riffle","10",0.744,NA,10039674,2017,0.25,1720.43010752688,20,320,1715.05376344086,5.37634408602151,1827,"1800-2200 m",3,"19","Wasatch and Uinta Mountains",19,1
"2255",124453,6145,0.5,1,"Cirrus",-111.6611,40.5792,2004-09-21,"Benthic","Surber net",26,"Targeted Riffle","10",0.36,500,10389670,2004,0.5,3716.66666666667,11,669,3716.66666666667,0,2451,"2200-2600 m",4,"19","Wasatch and Uinta Mountains",11,0
"2256",115145,3052,0.375,1,"UDWQ",-109.7831,40.2156,2000-10-19,"Benthic","Hess net",13,"Targeted Riffle","10",0.3,300,11985497,2000,0.375,3155.55555555556,11,355,3102.22222222222,53.3333333333333,1455,"1400-1800 m",2,"20","Colorado Plateaus",8,3
"2257",124753,12176,0.5,1,"USFS-R6-Fish",-112.0749,38.4684,2003-08-21,"Benthic","Surber net",26,"Targeted Riffle","10",0.279,250,3506975,2003,0.5,3534.05017921147,17,493,3534.05017921147,0,2846,">2600 m",5,"19","Wasatch and Uinta Mountains",17,0
"2258",210650,42801,0.0625,1,"UDWQ",-111.21927,40.89187,2022-08-29,"Benthic","Kick net",16,"Riffle","36",0.74,500,10092216,2022,0.0625,13556.7567567568,24,627,12324.3243243243,1232.43243243243,1937,"1800-2200 m",3,"19","Wasatch and Uinta Mountains",21,3
"2259",124454,6146,1,1,"Cirrus",-111.6789,40.5744,2004-09-21,"Benthic","Surber net",26,"Targeted Riffle","10",0.36,500,10389672,2004,1,1488.88888888889,19,536,1488.88888888889,0,2363,"2200-2600 m",4,"19","Wasatch and Uinta Mountains",19,0
"2260",146126,9925,0.25,1,"NPS-SCPN",-110.9836667,37.43476667,2010-09-19,"Benthic","Surber net",26,"Targeted Riffle","10",0.25,NA,3279233,2010,0.25,13840,5,865,13696,144,1189,"<1400 m",1,"20","Colorado Plateaus",4,1
"2261",155311,3425,1,1,"Biowest",-111.825534,40.695537,2015-08-24,"Benthic","Surber net",26,"Targeted Riffle","10",0.74,NA,10390260,2015,1,886.486486486486,7,656,843.243243243243,43.2432432432432,1407,"1400-1800 m",2,"13","Central Basin and Range",3,4
"2262",176888,3020,0.1875,1,"UDWQ",-110.389267,40.16004181,2020-07-19,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,11982495,2020,0.1875,3618.01801801802,17,502,3019.81981981982,598.198198198198,1678,"1400-1800 m",2,"20","Colorado Plateaus",12,5
"2263",146128,9925,0.75,1,"NPS-SCPN",-110.9836667,37.43476667,2010-09-19,"Benthic","Surber net",26,"Targeted Riffle","10",0.25,NA,3279233,2010,0.75,1680,5,315,1680,0,1189,"<1400 m",1,"20","Colorado Plateaus",5,0
"2264",176910,3185,0.75,1,"UDWQ",-111.7312393,39.14381409,2020-10-25,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,946030172,2020,0.75,859.459459459459,12,477,859.459459459459,0,1634,"1400-1800 m",2,"13","Central Basin and Range",12,0
"2265",112847,2965,0.1094,1,"UDWQ",-111.4006,40.9206,1999-04-06,"Benthic","Hess net",13,"Targeted Riffle","10",0.3,300,10093066,1999,0.1094,9567.33698964046,14,314,9567.33698964046,0,1703,"1400-1800 m",2,"19","Wasatch and Uinta Mountains",14,0
"2266",145822,3411,0.25,1,"UDWQ",-111.8265,40.7665,2011-04-06,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,500,10389446,2011,0.25,1740.54054054054,24,322,1702.7027027027,37.8378378378378,1523,"1400-1800 m",2,"19","Wasatch and Uinta Mountains",22,2
"2267",124781,22919,1,1,"USFS-R6-Fish",-111.65945,38.63075,2004-06-15,"Benthic","Surber net",26,"Targeted Riffle","10",0.279,250,4899807,2004,1,2232.97491039426,15,623,2215.05376344086,17.921146953405,2833,">2600 m",5,"19","Wasatch and Uinta Mountains",14,1
"2268",168187,19805,0.25,1,"BLM-UT-Vern",-110.20216,39.42192,2017-09-12,"Benthic","Surber net",26,"Targeted Riffle","10",0.74,NA,3897617,2017,0.25,3118.91891891892,9,577,3102.7027027027,16.2162162162162,1824,"1800-2200 m",3,"20","Colorado Plateaus",8,1
"2269",151961,12394,0.25,1,"SLCWPRP",-111.88404,40.780453,2013-06-12,"Benthic","Kick net",16,"Targeted Riffle","10",1.28,NA,10389370,2013,0.25,1775,13,568,1693.75,81.25,1385,"<1400 m",1,"13","Central Basin and Range",8,5
"2270",117039,10255,1,1,"BLM-UT-Gran",-111.6082,37.8155,2001-09-05,"Benthic","Surber net",26,"Targeted Riffle","10",0.372,500,3277827,2001,1,1233.87096774194,15,459,1233.87096774194,0,1835,"1800-2200 m",3,"20","Colorado Plateaus",15,0
"2271",143860,12070,0.25,1,"NPS-NCPN-ZION",-113.18759,37.3998,2010-06-28,"Benthic","Surber net",26,"Targeted Riffle","10",0.74,500,10023128,2010,0.25,2972.97297297297,11,550,2924.32432432432,48.6486486486487,1564,"1400-1800 m",2,"20","Colorado Plateaus",10,1
"2272",156947,18001,0.125,1,"USFS-PIBO",-111.571358,41.8323,2015-08-27,"Benthic","Surber net",26,"Targeted Riffle","10",0.74,NA,664234,2015,0.125,4454.05405405405,17,412,4421.62162162162,32.4324324324324,1848,"1800-2200 m",3,"19","Wasatch and Uinta Mountains",16,1
"2273",176883,3246,0.25,1,"UDWQ",-111.9129181,37.97525024,2020-07-06,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,10809145,2020,0.25,3313.51351351351,17,613,2854.05405405405,459.459459459459,2654,">2600 m",5,"19","Wasatch and Uinta Mountains",16,1
"2274",119080,10232,1,1,"BLM-UT-Gran",-111.3553,37.8551,2002-09-22,"Benthic","Surber net",26,"Targeted Riffle","10",0.744,500,3277707,2002,1,521.505376344086,5,388,521.505376344086,0,1740,"1400-1800 m",2,"20","Colorado Plateaus",5,0
"2275",185453,2807,0.25,1,"UDWQ",-111.862222,41.706403,2021-06-22,"Benthic","Kick net",16,"Riffle","36",0.74,NA,664528,2021,0.25,1713.51351351351,16,317,1621.62162162162,91.8918918918919,1358,"<1400 m",1,"13","Central Basin and Range",11,5
"2276",210676,42817,0.34375,1,"UDWQ",-111.94642,38.35209,2022-09-27,"Benthic","Kick net",16,"Riffle","36",0.74,500,10806309,2022,0.34375,2346.92874692875,17,597,2063.88206388206,283.046683046683,2030,"1800-2200 m",3,"19","Wasatch and Uinta Mountains",12,5
"2277",148532,12338,0.1406,1,"SLCWPRP",-111.70792,40.76227,2011-10-21,"Benthic","Kick net",16,"Targeted Riffle","10",1.28,NA,10389416,2011,0.1406,3872.91073968706,7,697,1739.19807965861,2133.71266002845,1689,"1400-1800 m",2,"19","Wasatch and Uinta Mountains",5,2
"2278",140262,3301,1,1,"UDWQ",-111.4183333,37.77555556,2007-09-20,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,500,3277839,2007,1,405.405405405405,16,300,255.405405405405,150,1593,"1400-1800 m",2,"20","Colorado Plateaus",12,4
"2279",152958,7101,0.875,1,"EIS",-111.167778,39.45972061,2014-06-12,"Benthic","Kick net",16,"Reachwide","8",0.46,NA,4876321,2014,0.875,1314.28571428571,21,529,1167.70186335404,146.583850931677,2400,"2200-2600 m",4,"20","Colorado Plateaus",18,3
"2280",150180,16346,0.1875,1,"SLCWPRP",-111.80822,40.71025,2012-07-20,"Benthic","Kick net",16,"Targeted Riffle","10",0.744,NA,10389462,2012,0.1875,2759.85663082437,15,385,2587.81362007168,172.043010752688,1426,"1400-1800 m",2,"13","Central Basin and Range",10,5
"2281",124731,4741,1,1,"USFS-R6-Fish",-112.3593,38.1746,2003-07-28,"Benthic","Surber net",26,"Targeted Riffle","10",0.279,250,10814954,2003,1,2286.73835125448,12,638,2286.73835125448,0,2386,"2200-2600 m",4,"19","Wasatch and Uinta Mountains",12,0
"2282",210679,3224,0.2222,1,"UDWQ",-111.8486,38.5642,2022-09-28,"Benthic","Kick net",16,"Riffle","36",0.74,500,10804575,2022,0.2222,3661.17692850366,14,602,492.616829250493,3168.56009925317,2114,"1800-2200 m",3,"19","Wasatch and Uinta Mountains",7,7
"2283",151964,21786,0.0781,1,"SLCWPRP",-111.835,40.8135,2013-06-24,"Benthic","Kick net",16,"Targeted Riffle","10",1.28,NA,10389298,2013,0.0781,3971.27080665813,21,397,3771.20678617157,200.064020486556,1628,"1400-1800 m",2,"19","Wasatch and Uinta Mountains",17,4
"2284",148511,3436,0.5,1,"SLCWPRP",-111.6997,40.5697,2011-09-19,"Benthic","Kick net",16,"Targeted Riffle","10",1.28,NA,10389690,2011,0.5,903.125,20,578,890.625,12.5,2204,"2200-2600 m",4,"19","Wasatch and Uinta Mountains",17,3
"2285",151504,2961,0.1563,1,"UDWQ",-111.291667,40.9325,2013-10-03,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,10092140,2013,0.1563,3363.24808493714,22,389,3276.78926527295,86.4588196641939,1802,"1800-2200 m",3,"19","Wasatch and Uinta Mountains",19,3
"2286",147352,3167,0.1875,1,"UDWQ",-112.8462589,37.69545495,2011-09-08,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,14599653,2011,0.1875,3120.72072072072,7,433,3099.0990990991,21.6216216216216,2965,">2600 m",5,"19","Wasatch and Uinta Mountains",6,1
"2287",120157,3307,0.25,1,"UDWQ",-111.5172,38.3069,2002-10-09,"Benthic","Hess net",13,"Targeted Riffle","10",0.279,30,944070009,2002,0.25,8372.75985663082,7,584,6896.05734767025,1476.70250896057,2113,"1800-2200 m",3,"19","Wasatch and Uinta Mountains",6,1
"2288",146815,12070,1,1,"NPS-NCPN-ZION",-113.18759,37.3998,2011-07-11,"Benthic","Surber net",26,"Targeted Riffle","10",0.74,NA,10023128,2011,1,844.594594594595,2,625,844.594594594595,0,1564,"1400-1800 m",2,"20","Colorado Plateaus",2,0
"2289",152916,3412,0.5,1,"Biowest",-111.8534,40.7302,2014-08-25,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,10389446,2014,0.5,1027.02702702703,13,380,78.3783783783784,948.648648648649,1355,"<1400 m",1,"13","Central Basin and Range",6,7
"2290",124738,23512,0.75,1,"USFS-R6-Fish",-112.4371,38.5815,2003-07-09,"Benthic","Surber net",26,"Targeted Riffle","10",0.279,250,3504329,2003,0.75,2781.36200716846,17,582,2738.35125448029,43.010752688172,1973,"1800-2200 m",3,"19","Wasatch and Uinta Mountains",15,2
"2291",142556,3423,0.25,1,"UDWQ",-111.8796,40.7051,2009-11-02,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,10389480,2009,0.25,3470.27027027027,11,642,308.108108108108,3162.16216216216,1303,"<1400 m",1,"13","Central Basin and Range",3,8
"2292",145832,3397,0.25,1,"UDWQ",-111.877944,40.791861,2010-11-30,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,500,10389370,2010,0.25,3102.7027027027,21,574,2972.97297297297,129.72972972973,1442,"1400-1800 m",2,"19","Wasatch and Uinta Mountains",20,1
"2293",124365,3091,0.25,1,"R04F18A",-110.9192,40.4733,2002-06-11,"Benthic","Kick net",16,"Targeted Riffle","10",0.093,280,11983137,2002,0.25,24645.1612903226,15,573,24430.1075268817,215.05376344086,2456,"2200-2600 m",4,"19","Wasatch and Uinta Mountains",14,1
"2294",127677,3436,0.75,1,"UDWQ",-111.6997,40.5697,2005-10-06,"Benthic","Hess net",13,"Targeted Riffle","10",0.3,300,10389690,2005,0.75,2088.88888888889,13,470,2088.88888888889,0,2204,"2200-2600 m",4,"19","Wasatch and Uinta Mountains",13,0
"2295",150031,7097,1,1,"EIS",-111.1463852,39.4636116,2013-06-10,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,4876319,2013,1,882.432432432432,11,653,828.378378378378,54.054054054054,2267,"2200-2600 m",4,"20","Colorado Plateaus",9,2
"2296",121483,2965,0.25,1,"UDWQ",-111.4006,40.9206,2003-04-01,"Benthic","Hess net",13,"Targeted Riffle","10",0.3,300,10093066,2003,0.25,5426.66666666667,19,407,5000,426.666666666667,1703,"1400-1800 m",2,"19","Wasatch and Uinta Mountains",18,1
"2297",133221,30086,0.375,1,"USU-Hawk",-111.043,39.3617,2002-09-28,"Benthic","Kick net",16,"Targeted Riffle","10",0.744,500,4876421,2002,0.375,6648.74551971326,11,1855,6605.73476702509,43.010752688172,1854,"1800-2200 m",3,"20","Colorado Plateaus",11,0
"2298",119475,10129,0.25,1,"NPS-NCPN",-109.056917,40.56625,2002-09-24,"Benthic","Surber net",26,"Targeted Riffle","10",0.093,250,1370042,2002,0.25,16215.0537634409,13,377,15827.9569892473,387.096774193548,1624,"1400-1800 m",2,"20","Colorado Plateaus",12,1
"2299",150140,3426,0.1563,1,"Biowest",-111.782775,40.68924,2013-04-17,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,10390260,2013,0.1563,3484.29043246702,18,403,2887.72457678408,596.565855682938,1560,"1400-1800 m",2,"19","Wasatch and Uinta Mountains",15,3
"2300",142497,3512,0.25,1,"UDWQ",-111.5151,40.318,2009-10-19,"Benthic","Kick net",16,"Targeted Riffle","10",0.743,NA,10376058,2009,0.25,1835.80080753701,13,341,1835.80080753701,0,1880,"1800-2200 m",3,"19","Wasatch and Uinta Mountains",13,0
"2301",129993,3222,0.2187,1,"UDWQ",-112.23325,38.335,2006-10-13,"Benthic","Hess net",13,"Targeted Riffle","10",0.3,500,3507943,2006,0.2187,7681.75582990398,22,504,7681.75582990398,0,2030,"1800-2200 m",3,"19","Wasatch and Uinta Mountains",22,0
"2302",131327,26399,1,1,"BLM-UT-Vern",-109.278056,40.872222,2004-07-01,"Benthic","Surber net",26,"Targeted Riffle","10",0.558,500,10039688,2004,1,1069.89247311828,22,597,621.863799283154,448.028673835125,2069,"1800-2200 m",3,"19","Wasatch and Uinta Mountains",19,3
"2303",121449,16465,1,1,"NAMC",-109.5992,37.9903,2003-04-08,"Benthic","Surber net",26,"Targeted Riffle","10",0.744,250,3381401,2003,1,721.774193548387,4,537,721.774193548387,0,1739,"1400-1800 m",2,"20","Colorado Plateaus",4,0
"2304",157935,21668,0.125,1,"USU-Budy",-112.466667,38.567367,2015-08-03,"Benthic","Surber net",26,"Targeted Riffle","10",0.837,NA,3504405,2015,0.125,5123.05854241338,4,536,5123.05854241338,0,2055,"1800-2200 m",3,"19","Wasatch and Uinta Mountains",4,0
"2305",152937,13806,0.25,1,"USFS-R6-Fish",-112.005511,38.48386527,2010-09-07,"Benthic","Surber net",26,"Targeted Riffle","10",0.0929,NA,10805115,2010,0.25,15715.8234660926,7,365,15586.6523143165,129.171151776103,2724,">2600 m",5,"19","Wasatch and Uinta Mountains",6,1
"2306",156374,22493,0.0625,1,"UDWR-SLC",-111.1895752,40.24544477,2014-10-04,"Benthic","Surber net",26,"Targeted Riffle","10",0.74,NA,11965395,2014,0.0625,9081.08108108108,15,420,2270.27027027027,6810.81081081081,2329,"2200-2600 m",4,"19","Wasatch and Uinta Mountains",9,6
"2307",152023,28772,1,1,"SLCWPRP",-111.79106,40.756126,2013-06-24,"Benthic","Kick net",16,"Targeted Riffle","10",1.28,NA,10390242,2013,1,438.28125,18,561,431.25,7.03125,1576,"1400-1800 m",2,"19","Wasatch and Uinta Mountains",16,2
"2308",121488,2973,0.5,1,"UDWQ",-111.4017,40.8131,2003-04-02,"Benthic","Hess net",13,"Targeted Riffle","10",0.3,300,10092356,2003,0.5,2220,14,333,2213.33333333333,6.66666666666667,1784,"1400-1800 m",2,"19","Wasatch and Uinta Mountains",13,1
"2309",112869,3486,0.125,1,"UDWQ",-111.4747,39.9936,1999-11-02,"Benthic","Hess net",13,"Targeted Riffle","10",0.3,300,10350330,1999,0.125,13493.3333333333,7,506,13493.3333333333,0,1563,"1400-1800 m",2,"19","Wasatch and Uinta Mountains",7,0
"2310",149920,9420,0.5,1,"USFS-R6-Fish",-112.4424827,38.55368819,2012-08-13,"Benthic","Surber net",26,"Targeted Riffle","10",0.093,NA,3504487,2012,0.5,10967.7419354839,12,510,10946.2365591398,21.505376344086,1987,"1800-2200 m",3,"19","Wasatch and Uinta Mountains",11,1
"2311",140310,8622,1,1,"BLM-UT-Kana",-112.6847,37.21862,2008-06-02,"Benthic","Surber net",26,"Targeted Riffle","10",0.092,500,10025916,2008,1,8043.47826086957,3,740,8032.60869565217,10.8695652173913,1624,"1400-1800 m",2,"20","Colorado Plateaus",2,1
"2312",126853,2977,0.125,1,"UDWQ",-111.3692,40.7506,2004-10-19,"Benthic","Hess net",13,"Targeted Riffle","10",0.3,300,10093088,2004,0.125,15733.3333333333,13,590,15546.6666666667,186.666666666667,1848,"1800-2200 m",3,"19","Wasatch and Uinta Mountains",12,1
"2313",170928,12477,1,1,"Biowest",-111.180406,39.681794,2019-09-25,"Benthic","Hess net",13,"Targeted Riffle","10",0.09,NA,3906525,2019,1,4400,15,396,4366.66666666667,33.3333333333333,2534,"2200-2600 m",4,"19","Wasatch and Uinta Mountains",12,3
"2314",124740,23512,1,1,"USFS-R6-Fish",-112.4371,38.5815,2003-07-09,"Benthic","Surber net",26,"Targeted Riffle","10",0.279,250,3504329,2003,1,2964.15770609319,17,827,2935.48387096774,28.673835125448,1973,"1800-2200 m",3,"19","Wasatch and Uinta Mountains",14,3
"2315",151552,2890,0.2032,1,"UDWQ",-111.41782,40.94197,2013-09-05,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,10092130,2013,0.2032,3172.21749308363,21,477,2620.23834858481,551.97914449883,1720,"1400-1800 m",2,"19","Wasatch and Uinta Mountains",17,4
"2316",120225,6019,1,1,"USFS-R6-405",-111.8947,37.9592,2002-08-21,"Benthic","Surber net",26,"Targeted Riffle","10",0.093,250,10809157,2002,1,8258.06451612903,11,768,6688.17204301075,1569.89247311828,2920,">2600 m",5,"19","Wasatch and Uinta Mountains",10,1
"2317",141640,2800,1,1,"UDWQ",-111.8880556,41.65416667,2008-10-14,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,664666,2008,1,601.351351351351,8,445,560.810810810811,40.5405405405405,1376,"<1400 m",1,"13","Central Basin and Range",2,6
"2318",150564,10169,1,1,"USBoR-UC",-109.3696976,40.90240097,2013-09-10,"Benthic","Hess net",13,"Targeted Riffle","10",0.688,NA,10041022,2013,1,469.476744186047,10,323,135.174418604651,334.302325581395,1718,"1400-1800 m",2,"19","Wasatch and Uinta Mountains",9,1
