"","siteId","yr","richness_xbar","abund_xbar","density_xbar","labSplit","fieldSplit","area","mesh","siteLatitude","siteLongitude","COMID","ecoCode","ecoName"
"3061",20456,2011,14,103,369.56108342393,1,1,0.278709,NA,37.8978,-112.4867,10816964,"19","Wasatch and Uinta Mountains"
"3062",20456,2016,22,632,1708.10810810811,0.5,1,0.74,NA,37.8978,-112.4867,10816964,"19","Wasatch and Uinta Mountains"
"3063",20463,2014,32,786,2124.32432432432,0.5,1,0.74,NA,37.86946187,-112.472171,10817060,"19","Wasatch and Uinta Mountains"
"3064",20464,2014,30,680,5599.74965825057,0.1641,1,0.74,NA,37.86412022,-112.4798631,10817084,"19","Wasatch and Uinta Mountains"
"3065",20476,2010,10,161,209.417273673257,1,1,0.7688,500,38.7376,-110.2155,4879799,"20","Colorado Plateaus"
"3066",20477,2010,10,390.5,507.934443288241,1,1,0.7688,500,38.8566,-110.3712,4879781,"20","Colorado Plateaus"
"3067",20478,2010,8,33.5,43.5744016649324,1,1,0.7688,500,38.7578,-110.1442,4879797,"20","Colorado Plateaus"
"3068",20479,2010,6,96,124.869927159209,1,1,0.7688,500,38.7668,-110.1179,4879797,"20","Colorado Plateaus"
"3069",20480,2010,7,37,48.1269510926119,1,1,0.7688,500,38.787,-110.3424,4879483,"20","Colorado Plateaus"
"3070",20481,2010,8.75,151.5,197.060353798127,1,1,0.7688,500,38.7749,-110.3395,4879567,"20","Colorado Plateaus"
"3071",20482,2010,9.33333333333333,540.333333333333,702.826916406521,1,1,0.7688,500,38.871011,-110.3722,4879781,"20","Colorado Plateaus"
"3072",20483,2010,9,135.5,176.248699271592,1,1,0.7688,500,39.081,-110.6663,4878097,"20","Colorado Plateaus"
"3073",20484,2010,14,445,578.824141519251,1,1,0.7688,500,39.135,-110.8877,4877967,"20","Colorado Plateaus"
"3074",20485,2014,5,606,4488.88888888889,0.1875,1,0.72,NA,38.74683548,-110.1452953,4879797,"20","Colorado Plateaus"
"3075",20485,2015,17,533,985.810810810811,0.8125,1,0.74,NA,38.74683548,-110.1452953,4879797,"20","Colorado Plateaus"
"3076",20486,2014,6,317,440.277777777778,1,1,0.72,NA,38.75937088,-110.139207,4879797,"20","Colorado Plateaus"
"3077",20487,2010,10,288,374.609781477627,1,1,0.7688,500,39.0661,-110.6386,4878137,"20","Colorado Plateaus"
"3078",20488,2010,9.83333333333333,551,716.701352757544,1,1,0.7688,500,38.9401,-110.4047,4879377,"20","Colorado Plateaus"
"3079",20489,2010,12,111,144.380853277836,1,1,0.7688,500,39.0661,-110.6386,4878137,"20","Colorado Plateaus"
"3080",20490,2010,8.66666666666667,281,365.504682622268,1,1,0.7688,500,39.1156,-110.8542,4878079,"20","Colorado Plateaus"
"3081",20491,2010,15,415,539.802289281998,1,1,0.7688,500,39.0661,-110.6386,4878137,"20","Colorado Plateaus"
"3082",20493,2002,28.6666666666667,695,19777.7777777778,0.416666666666667,1,0.093,250,37.3778,-113.4708,10023058,"19","Wasatch and Uinta Mountains"
"3083",20504,2003,8,680,17909.6774193548,0.479166666666667,1,0.093,250,37.363611,-113.333333,10023346,"19","Wasatch and Uinta Mountains"
"3084",20504,2004,10,811,20995.9179963652,0.510433333333333,1,0.093,250,37.363611,-113.333333,10023346,"19","Wasatch and Uinta Mountains"
"3085",20504,2010,35,693,936.486486486486,1,1,0.74,500,37.363611,-113.333333,10023346,"19","Wasatch and Uinta Mountains"
"3086",20673,2013,42,771,2754.20096021948,0.2187,1,1.28,NA,40.73839,-111.73008,10389456,"19","Wasatch and Uinta Mountains"
"3087",20685,2007,42,649,2791.39784946237,0.3125,1,0.744,500,41.828904,-111.575439,664234,"19","Wasatch and Uinta Mountains"
"3088",20686,2007,34,702,1887.09677419355,0.5,1,0.744,500,41.832674,-111.570836,664234,"19","Wasatch and Uinta Mountains"
"3089",20686,2008,34,727,3143.78378378378,0.3125,1,0.74,500,41.832674,-111.570836,664234,"19","Wasatch and Uinta Mountains"
"3090",20690,2011,17,70,94.5945945945946,1,1,0.74,NA,40.81057719,-109.1767987,10039944,"20","Colorado Plateaus"
"3091",20691,2011,18,164,221.621621621622,1,1,0.74,NA,40.82416696,-109.17262,10039944,"20","Colorado Plateaus"
"3092",20692,2007,38,617,2653.76344086022,0.3125,1,0.744,500,41.837105,-111.563685,664218,"19","Wasatch and Uinta Mountains"
"3093",20703,2016,42,607,1911.60631617402,0.4291,1,0.74,NA,40.818509,-109.175,10039944,"20","Colorado Plateaus"
"3094",20704,1993,15.5,172.5,1413.97849462366,0.75,1,0.186,500,40.8483,-109.8444,10039750,"19","Wasatch and Uinta Mountains"
"3095",20704,2009,20,146,196.437749415396,1,1,0.743238,250,40.8483,-109.8444,10039750,"19","Wasatch and Uinta Mountains"
"3096",20705,1993,17,158.5,852.150537634409,1,1,0.186,500,40.8194,-109.1833,10039944,"20","Colorado Plateaus"
"3097",20705,2009,23,322,433.239419943544,1,1,0.743238,250,40.8194,-109.1833,10039944,"20","Colorado Plateaus"
"3098",20707,2004,42,743,10652.3297491039,0.25,1,0.279,500,39.6821,-111.191,3906525,"19","Wasatch and Uinta Mountains"
"3099",20708,2016,47,838,9020.45209903122,0.125,1,0.7432,NA,38.73425849,-112.3518148,1203668,"19","Wasatch and Uinta Mountains"
"3100",20709,1998,19.6666666666667,285.666666666667,6735.96176821983,0.666666666666667,1,0.093,280,40.5754,-111.6144,10389674,"19","Wasatch and Uinta Mountains"
"3101",20731,2002,34,924,3311.82795698925,1,1,0.279,30,37.8369,-112.4183,10817222,"19","Wasatch and Uinta Mountains"
"3102",20732,2002,32,775,11111.1111111111,0.25,1,0.279,300,37.8352,-112.4161,10817222,"19","Wasatch and Uinta Mountains"
"3103",20744,1998,27,332,22840.0030269884,0.1563,1,0.093,280,40.735,-109.7436,1392415,"19","Wasatch and Uinta Mountains"
"3104",20747,1999,11.3333333333333,443.666666666667,17390.8045977011,0.458333333333333,1,0.116,250,38.4725,-112.012,10805121,"19","Wasatch and Uinta Mountains"
"3105",20748,1998,11.3333333333333,218.333333333333,4265.23297491039,0.833333333333333,1,0.093,280,38.3928,-109.19,18381685,"21","Southern Rockies"
"3106",20809,1996,13.5,452.5,12974.9103942652,0.0625,1,0.558,250,41.297,-111.59,10274184,"19","Wasatch and Uinta Mountains"
"3107",20810,2010,34,605,1635.13513513514,0.5,1,0.74,500,41.70236,-111.25722,7880788,"18","Wyoming Basin"
"3108",20820,2001,31,541,5817.20430107527,0.125,1,0.744,500,40.845,-109.94,10039742,"19","Wasatch and Uinta Mountains"
"3109",20846,2019,20,700,7526.88172043011,0.125,1,0.744,NA,37.46869,-114.044406,4909714,"13","Central Basin and Range"
"3110",20847,2019,15,149,200.268817204301,1,1,0.744,NA,37.272462,-113.248674,10025024,"20","Colorado Plateaus"
"3111",20848,2020,28,633,13612.9032258065,0.0625,1,0.744,NA,37.41083527,-114.0200424,4909850,"13","Central Basin and Range"
"3112",20849,2020,18,68,66.4711632453568,1,1,1.023,NA,37.25667953,-113.1455612,10025082,"20","Colorado Plateaus"
"3113",20850,2020,3,5,6.72043010752688,1,1,0.744,NA,37.04107666,-112.9379196,20654094,"20","Colorado Plateaus"
"3114",20851,2019,12,127,170.698924731183,1,1,0.744,NA,37.277899,-113.247438,10025024,"20","Colorado Plateaus"
"3115",20852,2019,34,656,3526.88172043011,0.25,1,0.744,NA,37.41908,-114.025909,4909760,"13","Central Basin and Range"
"3116",20853,2019,36,858,9225.8064516129,0.125,1,0.744,NA,37.451052,-114.031148,4909744,"13","Central Basin and Range"
"3117",20854,2020,19,772,754.64320625611,1,1,1.023,NA,37.05438614,-112.9245224,20654094,"20","Colorado Plateaus"
"3118",20855,2019,17,589,1055.55555555556,0.75,1,0.744,NA,37.370953,-113.64972,10023180,"13","Central Basin and Range"
"3119",20856,2020,22,305,298.142717497556,1,1,1.023,NA,37.37910461,-114.0027695,4909896,"13","Central Basin and Range"
"3120",20857,2020,30,711,7645.16129032258,0.125,1,0.744,NA,37.40228653,-114.0154572,4909850,"13","Central Basin and Range"
"3121",20980,2019,11,79,77.2238514173998,1,1,1.023,NA,37.022922,-113.641895,4914410,"14","Mojave Basin and Range"
"3122",20981,2020,26,673,4134.23168406361,0.2188,1,0.744,NA,37.21289063,-113.7768631,10025104,"14","Mojave Basin and Range"
"3123",20982,2020,21,605,1626.34408602151,0.5,1,0.744,NA,37.20040894,-113.3416367,10023952,"14","Mojave Basin and Range"
"3124",20983,2019,32,583,2411.0835401158,0.325,1,0.744,NA,37.096192,-112.97715,10026094,"20","Colorado Plateaus"
"3125",20984,2019,27,601,646.236559139785,1,1,0.93,NA,37.42415,-113.880447,4913764,"13","Central Basin and Range"
"3126",20985,2019,32,631,2261.64874551971,0.375,1,0.744,NA,37.140403,-112.930295,10026030,"20","Colorado Plateaus"
"3127",20986,2020,30,666,6366.72325976231,0.1406,1,0.744,NA,37.3939743,-113.0240173,10024984,"20","Colorado Plateaus"
"3128",20987,2020,37,701,10963.8318670577,0.0625,1,1.023,NA,37.41789246,-113.8746109,4913774,"13","Central Basin and Range"
"3129",20988,2020,16,609,1637.09677419355,0.5,1,0.744,NA,37.01918793,-113.669281,4914802,"14","Mojave Basin and Range"
"3130",20989,2020,19,594,798.387096774194,1,1,0.744,NA,37.17168808,-113.3945236,10024268,"14","Mojave Basin and Range"
"3131",21660,2010,45,707,26714.4563918757,0.3125,1,0.093,NA,38.5475719,-112.4805374,3504531,"19","Wasatch and Uinta Mountains"
"3132",21660,2011,6.33333333333333,669.666666666667,22504.1816009558,0.416666666666667,1,0.093,NA,38.5475719,-112.4805374,3504531,"19","Wasatch and Uinta Mountains"
"3133",21660,2015,12,767,5862.87895639226,0.1563,1,0.837,NA,38.5475719,-112.4805374,3504531,"19","Wasatch and Uinta Mountains"
"3134",21660,2018,37,711,15306.2872027814,0.0625,1,0.743224,NA,38.5475719,-112.4805374,3504531,"19","Wasatch and Uinta Mountains"
"3135",21661,2010,42.6666666666667,612.666666666667,19513.2275132275,0.354166666666667,1,0.093,NA,38.50315211,-112.4928039,3504585,"19","Wasatch and Uinta Mountains"
"3136",21661,2015,21,692,3307.04898446834,0.25,1,0.837,NA,38.50315211,-112.4928039,3504585,"19","Wasatch and Uinta Mountains"
"3137",21668,2003,27.3333333333333,736.666666666667,6162.75348817625,0.605833333333333,1,0.279,250,38.567367,-112.466667,3504405,"19","Wasatch and Uinta Mountains"
"3138",21668,2010,44,647,42248.1448364934,0.197933333333333,1,0.093,NA,38.567367,-112.466667,3504405,"19","Wasatch and Uinta Mountains"
"3139",21668,2011,11,729,10451.6129032258,0.75,1,0.093,NA,38.567367,-112.466667,3504405,"19","Wasatch and Uinta Mountains"
"3140",21668,2014,16,432,583.783783783784,1,1,0.74,NA,38.567367,-112.466667,3504405,"19","Wasatch and Uinta Mountains"
"3141",21668,2015,12,590,5639.18757467145,0.125,1,0.837,NA,38.567367,-112.466667,3504405,"19","Wasatch and Uinta Mountains"
"3142",21669,2003,33.6666666666667,1091.66666666667,4545.20111509359,0.833333333333333,1,0.279,250,38.561483,-112.473533,3504425,"19","Wasatch and Uinta Mountains"
"3143",21706,2010,45,620.5,4472.07207207207,0.1875,1,0.74,500,40.637066,-111.62223,10389566,"19","Wasatch and Uinta Mountains"
"3144",21706,2011,48,803,1254.6875,0.5,1,1.28,NA,40.637066,-111.62223,10389566,"19","Wasatch and Uinta Mountains"
"3145",21706,2012,47,823,20112.4144672532,0.055,1,0.744,NA,40.637066,-111.62223,10389566,"19","Wasatch and Uinta Mountains"
"3146",21706,2013,35,645,5372.13486140725,0.0938,1,1.28,NA,40.637066,-111.62223,10389566,"19","Wasatch and Uinta Mountains"
"3147",21732,2002,23,510,8774.1935483871,0.625,1,0.093,500,37.263,-109.609,1400460,"20","Colorado Plateaus"
"3148",21733,2015,17,320.5,416.233766233766,1,1,0.77,NA,37.1472,-109.8543,1385522,"20","Colorado Plateaus"
"3149",21750,2000,29,694,3524.45279569346,0.2813,1,0.7,900,41.9148,-111.8279,4563282,"13","Central Basin and Range"
"3150",21751,2000,40,586,3694.36388853865,0.2266,1,0.7,900,41.9155,-111.8186,4563282,"13","Central Basin and Range"
"3151",21772,2000,26,552.5,20093.1899641577,0.3125,1,0.093,280,40.635,-111.1829,10092650,"19","Wasatch and Uinta Mountains"
"3152",21775,2017,48,669,3601.61507402423,0.25,1,0.743,NA,38.04034734,-110.7923629,4884463,"19","Wasatch and Uinta Mountains"
"3153",21784,2009,28,665,4257.3623559539,0.0781,1,2,NA,40.5122,-112.094,10388492,"13","Central Basin and Range"
"3154",21784,2011,29,747,3112.5,0.1875,1,1.28,NA,40.5122,-112.094,10388492,"13","Central Basin and Range"
"3155",21784,2013,24,617,1542.5,0.3125,1,1.28,NA,40.5122,-112.094,10388492,"13","Central Basin and Range"
"3156",21786,2009,43,614,2456,0.125,1,2,NA,40.8135,-111.835,10389298,"19","Wasatch and Uinta Mountains"
"3157",21786,2011,44,696,4350,0.125,1,1.28,NA,40.8135,-111.835,10389298,"19","Wasatch and Uinta Mountains"
"3158",21786,2012,49,602,4315.41218637993,0.1875,1,0.744,NA,40.8135,-111.835,10389298,"19","Wasatch and Uinta Mountains"
"3159",21786,2013,34.5,621.5,3348.96266805378,0.53905,1,1.28,NA,40.8135,-111.835,10389298,"19","Wasatch and Uinta Mountains"
"3160",21787,2009,36,587,587,0.5,1,2,NA,40.799283,-111.772709,10389446,"19","Wasatch and Uinta Mountains"
"3161",21788,2009,46,612,699.428571428571,0.4375,1,2,NA,40.8194,-111.7262,10389346,"19","Wasatch and Uinta Mountains"
"3162",21788,2011,41,751.5,1858.33333333333,0.59375,1,1.28,NA,40.8194,-111.7262,10389346,"19","Wasatch and Uinta Mountains"
"3163",21788,2013,33,611,1909.375,0.25,1,1.28,NA,40.8194,-111.7262,10389346,"19","Wasatch and Uinta Mountains"
"3164",21789,2009,39,722,4622.27912932138,0.0781,1,2,NA,40.791943,-111.71249,10389340,"19","Wasatch and Uinta Mountains"
"3165",21790,2009,27,148,74,1,1,2,NA,40.6199,-111.857,10390274,"13","Central Basin and Range"
"3166",21790,2010,27.5,397,536.486486486486,1,1,0.74,NA,40.6199,-111.857,10390274,"13","Central Basin and Range"
"3167",21790,2011,19,639,499.21875,1,1,1.28,NA,40.6199,-111.857,10390274,"13","Central Basin and Range"
"3168",21790,2012,12,239,428.31541218638,1,1,0.558,NA,40.6199,-111.857,10390274,"13","Central Basin and Range"
"3169",21791,2009,16,472,236,1,1,2,NA,40.5236,-111.854,10389798,"13","Central Basin and Range"
"3170",21796,2016,29,640.5,7302.41935483871,0.53125,1,0.744,NA,41.97160721,-113.9717178,23186315,"80","Northern Basin and Range"
"3171",21796,2020,25,600,29055.6900726392,0.0625,1,0.3304,NA,41.97160721,-113.9717178,23186315,"80","Northern Basin and Range"
"3172",21797,2016,28,596,801.075268817204,1,1,0.744,NA,41.95189667,-113.6819077,23176655,"80","Northern Basin and Range"
"3173",21797,2021,42,692,3720.43010752688,0.25,1,0.744,NA,41.95189667,-113.6819077,23176655,"80","Northern Basin and Range"
"3174",21798,2017,25,712,2783.56383743987,0.3438,1,0.744,NA,41.80248,-111.307529,4473381,"18","Wyoming Basin"
"3175",21799,2017,32,688,3698.9247311828,0.25,1,0.744,NA,41.952865,-113.672914,23176655,"80","Northern Basin and Range"
"3176",21800,2017,33,821,17655.9139784946,0.0625,1,0.744,NA,39.883691,-111.199657,10350676,"19","Wasatch and Uinta Mountains"
"3177",21802,2021,30,832,17892.4731182796,0.0625,1,0.744,NA,41.06209183,-111.5649338,10274846,"19","Wasatch and Uinta Mountains"
"3178",21803,2017,33,660,7096.77419354839,0.125,1,0.744,NA,40.054588,-111.556411,10349308,"19","Wasatch and Uinta Mountains"
"3179",21804,2018,18,598,9352.88367546432,0.0625,1,1.023,NA,41.79731369,-111.1476669,7879270,"18","Wyoming Basin"
"3180",21804,2020,22,672,3503.42130987292,0.1875,1,1.023,NA,41.79731369,-111.1476669,7879270,"18","Wyoming Basin"
"3181",21804,2021,12,431,579.301075268817,1,1,0.744,NA,41.79731369,-111.1476669,7879270,"18","Wyoming Basin"
"3182",21805,2016,34,607,13053.7634408602,0.0625,1,0.744,NA,41.59714508,-111.3117981,7879584,"18","Wyoming Basin"
"3183",21805,2020,25,773,4155.91397849462,0.25,1,0.744,NA,41.59714508,-111.3117981,7879584,"18","Wyoming Basin"
"3184",21806,2016,38,861,14817.6448721655,0.0781,1,0.744,NA,41.98773575,-113.8948441,23185037,"80","Northern Basin and Range"
"3185",21806,2021,54,676,7268.81720430108,0.125,1,0.744,NA,41.98773575,-113.8948441,23185037,"80","Northern Basin and Range"
"3186",21807,2016,34,616,3311.82795698925,0.25,1,0.744,NA,39.87231445,-111.192215,10350706,"19","Wasatch and Uinta Mountains"
"3187",21807,2021,27,378,508.474576271186,1,1,0.7434,NA,39.87231445,-111.192215,10350706,"19","Wasatch and Uinta Mountains"
"3188",21808,2016,37,773,11076.5297934292,0.0938,1,0.744,NA,41.696088,-113.781137,1171378,"80","Northern Basin and Range"
"3189",21809,2016,13,524,5956.03446316125,0.086,1,1.023,NA,40.65791,-112.74548,10675172,"13","Central Basin and Range"
"3190",21811,2020,29,667,869.338546757902,0.75,1,1.023,NA,41.77968979,-111.1961517,7879298,"18","Wyoming Basin"
"3191",21812,2017,31,853,41307.5060532688,0.0625,1,0.3304,NA,41.95484161,-113.9017487,23186337,"80","Northern Basin and Range"
"3192",21812,2021,36,792,11364.00322841,0.09375,1,0.7434,NA,41.95484161,-113.9017487,23186337,"80","Northern Basin and Range"
"3193",21813,2017,35,640,2752.68817204301,0.3125,1,0.744,NA,41.693133,-113.788174,1171378,"80","Northern Basin and Range"
"3194",21814,2017,32,565,1710.04842615012,1,1,0.3304,NA,41.958401,-113.955226,23186345,"80","Northern Basin and Range"
"3195",21815,2017,3.5,619.5,3679.05758180193,0.2969,1,1.023,NA,40.565012,-112.740884,10675176,"13","Central Basin and Range"
"3196",21816,2017,32,635,1137.99283154122,0.75,1,0.744,NA,41.778525,-111.34085,4473427,"19","Wasatch and Uinta Mountains"
"3197",21817,2017,25,708,8571.42857142857,0.25,1,0.3304,NA,39.816498,-110.913055,3907685,"19","Wasatch and Uinta Mountains"
"3198",21818,2017,31,694,5967.98271864831,0.1563,1,0.744,NA,41.714568,-111.274943,7880786,"18","Wyoming Basin"
"3199",21819,2017,14,716,12322.2226811504,0.0781,1,0.744,NA,41.811127,-111.186076,7879248,"18","Wyoming Basin"
"3200",21838,2009,38,697,1115.2,0.3125,1,2,500,40.739006,-111.74191,10390256,"19","Wasatch and Uinta Mountains"
"3201",21838,2010,34,615,1662.16216216216,0.5,1,0.74,NA,40.739006,-111.74191,10390256,"19","Wasatch and Uinta Mountains"
"3202",21838,2011,37,823,734.821428571429,0.875,1,1.28,NA,40.739006,-111.74191,10390256,"19","Wasatch and Uinta Mountains"
"3203",21838,2012,44,875,1568.10035842294,0.75,1,0.744,NA,40.739006,-111.74191,10390256,"19","Wasatch and Uinta Mountains"
"3204",21838,2013,40,812,1691.66666666667,0.375,1,1.28,NA,40.739006,-111.74191,10390256,"19","Wasatch and Uinta Mountains"
"3205",21843,1999,14,614,42344.8275862069,0.125,1,0.116,250,38.624,-112.336,3504225,"19","Wasatch and Uinta Mountains"
"3206",21868,1998,21.25,280.75,3018.81720430108,1,1,0.093,280,41.2197,-111.8637,10274406,"19","Wasatch and Uinta Mountains"
"3207",21903,2004,19,634,1704.30107526882,0.5,1,0.744,250,41.703972,-111.286861,7879392,"18","Wyoming Basin"
"3208",21904,2004,29,638,857.52688172043,1,1,0.744,250,41.702389,-111.281389,7879394,"18","Wyoming Basin"
"3209",21907,1993,8.33333333333333,897.333333333333,24451.6129032258,0.416666666666667,1,0.093,500,38.0525,-110.8708,4901975,"20","Colorado Plateaus"
"3210",21907,1995,13.3333333333333,241.333333333333,3025.08960573477,0.916666666666667,1,0.093,NA,38.0525,-110.8708,4901975,"20","Colorado Plateaus"
"3211",21907,1997,12,314,6752.68817204301,0.5,1,0.093,280,38.0525,-110.8708,4901975,"20","Colorado Plateaus"
"3212",21908,2007,31.6666666666667,686,15508.2387518369,0.229166666666667,1,0.278709,250,38.18123972,-112.5277189,1216181,"19","Wasatch and Uinta Mountains"
"3213",21909,2007,38.5,661,7751.21482741258,0.3125,1,0.278709,250,38.17528778,-112.5043064,1216185,"19","Wasatch and Uinta Mountains"
"3214",21912,1999,15,135,483.870967741935,1,1,0.279,280,39.9503,-110.5007,11986909,"20","Colorado Plateaus"
"3215",21913,1999,9,65,232.974910394265,1,1,0.279,280,39.9314,-110.5305,11986731,"20","Colorado Plateaus"
"3216",22151,2004,30,705,10107.5268817204,0.25,1,0.279,300,40.019903,-111.500753,10350070,"19","Wasatch and Uinta Mountains"
"3217",22152,2008,31,737,3187.02702702703,0.3125,1,0.74,500,41.83112,-111.571421,664234,"19","Wasatch and Uinta Mountains"
"3218",22302,2014,20,655,6982.94243070363,0.0938,1,1,NA,39.7407,-111.15439,3907399,"19","Wasatch and Uinta Mountains"
"3219",22303,2004,25,688,13151.7323775388,0.1875,1,0.279,500,39.5356,-111.7743,1199208,"19","Wasatch and Uinta Mountains"
"3220",22306,2011,7,69,93.2432432432432,1,1,0.74,NA,37.80782674,-111.8225913,3277739,"20","Colorado Plateaus"
"3221",22315,1998,26,301,34504.8948804365,0.0938,1,0.093,280,40.6708,-109.8078,1392537,"19","Wasatch and Uinta Mountains"
"3222",22324,2016,37,678,2658.82352941176,0.25,1,1.02,NA,39.30569,-110.0627554,3897733,"20","Colorado Plateaus"
"3223",22331,1996,23,731,2620.07168458781,0.5,1,0.558,250,41.7929,-111.6452,664324,"19","Wasatch and Uinta Mountains"
"3224",22332,1996,25,282,2021.50537634409,0.25,1,0.558,250,41.7623,-111.7035,664414,"19","Wasatch and Uinta Mountains"
"3225",22333,1996,15,710,20358.4229390681,0.0625,1,0.558,250,41.7468,-111.7167,666108,"19","Wasatch and Uinta Mountains"
"3226",22343,1996,17,331,3163.6798088411,0.1875,1,0.558,250,41.6585,-111.7705,664686,"19","Wasatch and Uinta Mountains"
"3227",22488,2017,8,773,6044.96578690127,0.125,1,1.023,NA,39.876502,-112.236124,1196758,"13","Central Basin and Range"
"3228",22489,2018,17,712,5567.93743890518,0.125,1,1.023,NA,39.856354,-112.211066,1196820,"13","Central Basin and Range"
